household_ID,room_ID,main_purpose_of_the_room,storey_which_the_room_located,main_material_used_for_the_roof_of_the_room,type_of_ceiling_of_the_room,main_material_used_for_the_floor_of_the_room,no_of_doors_opened_to_external_environment,no_of_windows,main_material_used_for_window_panes,have_curtains_or_blinds_for_windows,have_extra_ventilation_openings,no_of_bulbs_in_the_room,no_of_bulbs_used_during_last_week,no_of_fans_in_the_room,no_of_ACs_in_the_room
ID1466,I3      ,Bedrooms,0.0,Asbestos,"No ceiling, just the roof above",Cement,1.0,3.0,Wood,Yes,Yes,2.0,,1.0,0.0
ID1466,I4      ,Kitchen and/ or pantry,0.0,Asbestos,"No ceiling, just the roof above",Cement,1.0,3.0,Wood,Yes,Yes,1.0,,1.0,0.0
ID1466,I5      ,Bathroom and / or toilets,0.0,Asbestos,"No ceiling, just the roof above",Cement,1.0,3.0,Wood,Yes,Yes,2.0,,1.0,0.0
ID1467,I1      ,Living room,0.0,Asbestos,"No ceiling, just the roof above",Cement,1.0,1.0,Glass,No,Yes,1.0,,0.0,0.0
ID1467,I2      ,Bedrooms,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,1.0,Glass,No,No,1.0,,0.0,0.0
ID1467,I3      ,Kitchen and/ or pantry,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,0.0,,,No,1.0,,1.0,0.0
ID1467,I4      ,Bathroom and / or toilets,0.0,Asbestos,"No ceiling, just the roof above",Cement,2.0,1.0,Glass,No,No,1.0,,0.0,0.0
ID1467,I5      ,Gaming room,0.0,Asbestos,A beamed ceiling,Cement,0.0,0.0,,,No,1.0,,0.0,0.0
ID1468,I1      ,Living room,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,4.0,Glass,Yes,Yes,1.0,,1.0,0.0
ID1468,I2      ,Bedrooms,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,1.0,Glass,No,Yes,1.0,,0.0,0.0
ID1468,I3      ,Kitchen and/ or pantry,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,1.0,Glass,No,Yes,1.0,,0.0,0.0
ID1468,I4      ,Kitchen and/ or pantry,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,1.0,Wood,No,No,1.0,,0.0,0.0
ID1468,I5      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Cement,0.0,0.0,,,Yes,1.0,,0.0,0.0
ID1468,I6      ,Gaming room,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,0.0,,,No,0.0,,0.0,0.0
ID1468,I7      ,Passage,0.0,Garden - Not relevant,Garden - Not relevant,Garden - Not relevant,0.0,0.0,,,Garden - Not relevant,0.0,,0.0,0.0
ID1469,I1      ,Living room,0.0,Asbestos,A conventional ceiling,Granite,1.0,2.0,Glass,Yes,Yes,1.0,,0.0,0.0
ID1469,I2      ,Bedrooms,0.0,Asbestos,"No ceiling, just the roof above",Cement,1.0,2.0,Glass,Yes,Yes,1.0,,1.0,0.0
ID1469,I3      ,Bedrooms,0.0,Asbestos,"No ceiling, just the roof above",Cement,1.0,1.0,Glass,Yes,Yes,1.0,,0.0,0.0
ID1469,I4      ,Kitchen and/ or pantry,0.0,Asbestos,A conventional ceiling,Granite,1.0,1.0,Glass,No,Yes,1.0,,0.0,0.0
ID1469,I5      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Tile,1.0,1.0,Glass,No,No,1.0,,0.0,0.0
ID1470,I1      ,Living room,0.0,Concrete,"No ceiling, the concrete slab",Cement,1.0,3.0,Glass,Yes,Yes,1.0,,1.0,0.0
ID1470,I2      ,Bedrooms,0.0,Concrete,"No ceiling, the concrete slab",Cement,1.0,0.0,,,Yes,2.0,,1.0,0.0
ID1470,I3      ,Bedrooms,0.0,Concrete,"No ceiling, the concrete slab",Cement,0.0,1.0,Glass,Yes,Yes,2.0,,1.0,0.0
ID1470,I4      ,Bedrooms,0.0,Concrete,"No ceiling, the concrete slab",Cement,0.0,1.0,Glass,Yes,Yes,1.0,,1.0,0.0
ID1470,I5      ,Kitchen and/ or pantry,0.0,Concrete,"No ceiling, the concrete slab",Cement,1.0,1.0,Glass,Yes,Yes,1.0,,0.0,0.0
ID1470,I6      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,1.0,Glass,Yes,Yes,1.0,,0.0,0.0
ID1470,I7      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Cement,1.0,0.0,,,Yes,1.0,,0.0,0.0
ID1470,I8      ,Passage,0.0,Garden - Not relevant,Garden - Not relevant,Garden - Not relevant,0.0,0.0,,,Garden - Not relevant,2.0,,0.0,0.0
ID1470,I9      ,Veranda,,,,,,,,,,,,,
ID1470,I10     ,Veranda,,,,,,,,,,,,,
ID1471,I1      ,Living room,0.0,Asbestos,"No ceiling, just the roof above",Tile,0.0,3.0,Wood,Yes,Yes,1.0,,0.0,0.0
ID1471,I2      ,Bedrooms,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,1.0,Wood,Yes,Yes,1.0,,1.0,0.0
ID1471,I3      ,Bedrooms,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,1.0,Wood,Yes,Yes,1.0,,1.0,0.0
ID1471,I4      ,Kitchen and/ or pantry,1.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,1.0,"None, it's open",No,Yes,1.0,,0.0,0.0
ID1471,I5      ,Kitchen and/ or pantry,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,0.0,,,No,1.0,,0.0,0.0
ID1471,I6      ,Bathroom and / or toilets,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,1.0,Wood,Yes,Yes,1.0,,0.0,0.0
ID1471,I7      ,Gaming room,0.0,Concrete,"No ceiling, the concrete slab",Cement,0.0,0.0,,,Yes,1.0,,0.0,0.0
ID1471,I8      ,Veranda,0.0,Asbestos,"No ceiling, just the roof above",Concrete,0.0,0.0,,,Garden - Not relevant,2.0,,0.0,0.0
ID1471,I9      ,Veranda,,,,,,,,,,,,,
ID1471,I10     ,Veranda,,,,,,,,,,,,,
ID1472,I1      ,Living room,0.0,Concrete,"No ceiling, the concrete slab",Tile,1.0,6.0,Glass,Yes,Yes,6.0,,2.0,0.0
ID1472,I2      ,Living room,1.0,Asbestos,Wooden ceiling,Tile,0.0,6.0,Glass,Yes,Yes,4.0,,1.0,0.0
ID1472,I3      ,Bedrooms,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,3.0,Glass,Yes,No,4.0,,1.0,1.0
ID1472,I4      ,Bedrooms,1.0,Asbestos,Wooden ceiling,Tile,0.0,2.0,Glass,Yes,No,3.0,,1.0,1.0
ID1472,I5      ,Bedrooms,1.0,Asbestos,Wooden ceiling,Tile,0.0,2.0,Glass,Yes,No,3.0,,1.0,1.0
ID1472,I6      ,Bedrooms,1.0,Asbestos,Wooden ceiling,Tile,0.0,2.0,Glass,Yes,No,3.0,,1.0,0.0
ID1472,I7      ,Kitchen and/ or pantry,0.0,Concrete,"No ceiling, the concrete slab",Tile,1.0,2.0,Glass,No,Yes,1.0,,0.0,0.0
ID1472,I8      ,Kitchen and/ or pantry,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,2.0,Glass,Yes,Yes,4.0,,1.0,0.0
ID1472,I9      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,1.0,Glass,No,No,1.0,,0.0,0.0
ID1472,I10     ,Bathroom and / or toilets,1.0,Asbestos,Wooden ceiling,Tile,0.0,1.0,Glass,No,No,1.0,,0.0,0.0
ID1472,I11     ,Bathroom and / or toilets,0.0,Asbestos,"No ceiling, the concrete slab",Tile,1.0,1.0,Glass,No,No,1.0,,0.0,0.0
ID1472,I12     ,Storage room,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,3.0,Glass,Yes,Yes,1.0,,0.0,0.0
ID1472,I13     ,Gaming room,1.0,Asbestos,Wooden ceiling,Tile,0.0,0.0,,,No,4.0,,0.0,0.0
ID1472,I14     ,Gaming room,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,0.0,,,No,1.0,,0.0,0.0
ID1472,I15     ,Gaming room,0.0,Asbestos,Wooden ceiling,Tile,0.0,0.0,,,No,1.0,,0.0,0.0
ID1472,I16     ,Servant's Room,0.0,Asbestos,Wooden ceiling,Tile,0.0,0.0,,,No,1.0,,0.0,0.0
ID1472,I17     ,Passage,0.0,Garden - Not relevant,Garden - Not relevant,Garden - Not relevant,0.0,0.0,,,Garden - Not relevant,1.0,,0.0,0.0
ID1473,I1      ,Living room,0.0,Tile,"No ceiling, just the roof above",Cement,1.0,1.0,Wood,No,Yes,1.0,,0.0,0.0
ID1473,I2      ,Bedrooms,0.0,Tile,"No ceiling, just the roof above",Tile,1.0,3.0,Wood,Yes,Yes,4.0,,0.0,0.0
ID1473,I3      ,Bedrooms,0.0,Tile,"No ceiling, just the roof above",Cement,1.0,2.0,Wood,Yes,Yes,1.0,,0.0,0.0
ID1473,I4      ,Kitchen and/ or pantry,0.0,Tile,"No ceiling, just the roof above",Cement,1.0,2.0,Wood,Yes,Yes,1.0,,0.0,0.0
ID1473,I5      ,Bathroom and / or toilets,0.0,Tile,"No ceiling, just the roof above",Cement,1.0,1.0,Wood,Yes,Yes,1.0,,0.0,0.0
ID1474,I1      ,Living room,0.0,Tile,"No ceiling, just the roof above",Teraso,1.0,7.0,Glass,No,No,2.0,,2.0,0.0
ID1474,I2      ,Bedrooms,0.0,Tile,"No ceiling, just the roof above",Teraso,1.0,3.0,Glass,No,No,1.0,,1.0,0.0
ID1474,I3      ,Bedrooms,0.0,Tile,"No ceiling, just the roof above",Teraso,1.0,3.0,Glass,No,No,1.0,,1.0,0.0
ID1474,I4      ,Kitchen and/ or pantry,0.0,Tile,"No ceiling, just the roof above",Tile,1.0,2.0,Glass,No,No,1.0,,0.0,0.0
ID1474,I5      ,Kitchen and/ or pantry,0.0,Tile,"No ceiling, just the roof above",Cement,0.0,2.0,Glass,No,No,1.0,,0.0,0.0
ID1474,I6      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Tile,1.0,0.0,,,Yes,1.0,,0.0,0.0
ID1474,I7      ,Bathroom and / or toilets,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,0.0,,,Yes,0.0,,0.0,0.0
ID1474,I8      ,Gaming room,0.0,Tile,"No ceiling, just the roof above",Teraso,0.0,0.0,,,No,1.0,,0.0,0.0
ID1474,I9      ,Veranda,,,,,,,,,,,,,
ID1474,I10     ,Veranda,,,,,,,,,,,,,
ID1474,IOth1  ,Garden,0.0,Garden - Not relevant,Other,Garden - Not relevant,0.0,0.0,,,Garden - Not relevant,0.0,,0.0,0.0
ID1475,I1      ,Living room,0.0,Concrete,"No ceiling, the concrete slab",Cement,1.0,3.0,Glass,Yes,Yes,4.0,,1.0,0.0
ID1475,I2      ,Bedrooms,0.0,Concrete,"No ceiling, the concrete slab",Cement,0.0,2.0,Glass,Yes,Yes,1.0,,1.0,0.0
ID1475,I3      ,Bedrooms,0.0,Concrete,"No ceiling, the concrete slab",Cement,0.0,3.0,Glass,Yes,Yes,2.0,,1.0,0.0
ID1475,I4      ,Kitchen and/ or pantry,0.0,Concrete,"No ceiling, the concrete slab",Cement,1.0,0.0,,,No,1.0,,0.0,0.0
ID1475,I5      ,Bathroom and / or toilets,0.0,Asbestos,"No ceiling, the concrete slab",Tile,0.0,0.0,,,No,1.0,,0.0,0.0
ID1475,I6      ,Passage,0.0,Garden - Not relevant,Garden - Not relevant,Garden - Not relevant,0.0,0.0,,,Garden - Not relevant,2.0,,0.0,0.0
ID1476,I1      ,Living room,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,3.0,Glass,Yes,Yes,2.0,,1.0,0.0
ID1476,I2      ,Bedrooms,0.0,Asbestos,A hanging ceiling,Cement,0.0,1.0,Glass,Yes,Yes,2.0,,1.0,0.0
ID1476,I3      ,Kitchen and/ or pantry,0.0,Metal Sheet,"No ceiling, just the roof above",Concrete,0.0,1.0,Net,No,Yes,1.0,,0.0,0.0
ID1476,I4      ,Bathroom and / or toilets,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,0.0,,,Garden - Not relevant,1.0,,0.0,0.0
ID1476,I5      ,Gaming room,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,1.0,Glass,No,No,0.0,,0.0,0.0
ID1477,I1      ,Living room,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,3.0,Glass,Yes,Yes,3.0,,1.0,0.0
ID1477,I2      ,Bedrooms,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,3.0,Glass,Yes,Yes,1.0,,1.0,0.0
ID1477,I3      ,Kitchen and/ or pantry,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,0.0,,,No,2.0,,1.0,0.0
ID1477,I4      ,Kitchen and/ or pantry,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,0.0,,,Yes,1.0,,0.0,0.0
ID1477,I5      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,0.0,,,Yes,1.0,,0.0,0.0
ID1477,I6      ,Gaming room,0.0,Concrete,"No ceiling, the concrete slab",Cement,0.0,0.0,,,No,2.0,,0.0,0.0
ID1478,I1      ,Living room,0.0,Concrete,"No ceiling, the concrete slab",Cement,1.0,0.0,,,No,10.0,,2.0,0.0
ID1478,I2      ,Bedrooms,0.0,Concrete,"No ceiling, the concrete slab",Cement,1.0,2.0,Glass,No,No,1.0,,1.0,0.0
ID1478,I3      ,Bedrooms,0.0,Concrete,"No ceiling, the concrete slab",Cement,0.0,1.0,Wood,Yes,No,1.0,,1.0,0.0
ID1478,I4      ,Kitchen and/ or pantry,0.0,Concrete,"No ceiling, the concrete slab",Cement,1.0,1.0,Wood,Yes,No,1.0,,0.0,0.0
ID1478,I5      ,Kitchen and/ or pantry,0.0,Concrete,"No ceiling, the concrete slab",Cement,1.0,1.0,Wood,Yes,No,1.0,,0.0,0.0
ID1478,I6      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,1.0,Glass,No,No,1.0,,0.0,0.0
ID1478,I7      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,1.0,Glass,No,No,1.0,,0.0,0.0
ID1478,I8      ,Passage,0.0,Garden - Not relevant,Garden - Not relevant,Garden - Not relevant,0.0,0.0,,,Garden - Not relevant,4.0,,0.0,0.0
ID1478,I9      ,Veranda,0.0,Concrete,"No ceiling, the concrete slab",Cement,1.0,1.0,Wood,No,Yes,4.0,,2.0,0.0
ID1478,I10     ,Veranda,,,,,,,,,,,,,
ID1479,I1      ,Living room,0.0,Tile,"No ceiling, just the roof above",Teraso,1.0,5.0,Glass,Yes,Yes,1.0,,0.0,0.0
ID1479,I2      ,Living room,0.0,Tile,"No ceiling, just the roof above",Cement,0.0,0.0,,,No,0.0,,0.0,0.0
ID1479,I3      ,Bedrooms,0.0,Tile,"No ceiling, just the roof above",Cement,1.0,3.0,Glass,Yes,Yes,1.0,,1.0,0.0
ID1479,I4      ,Bedrooms,0.0,Tile,"No ceiling, just the roof above",Cement,0.0,3.0,Glass,No,Yes,1.0,,0.0,0.0
ID1479,I5      ,Bedrooms,0.0,Tile,"No ceiling, just the roof above",Cement,0.0,3.0,Glass,No,Yes,0.0,,0.0,0.0
ID1479,I6      ,Kitchen and/ or pantry,0.0,Asbestos,"No ceiling, just the roof above",Cement,1.0,2.0,Glass,No,Yes,1.0,,0.0,0.0
ID1479,I7      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,0.0,,,Yes,0.0,,0.0,0.0
ID1479,I8      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Tile,1.0,0.0,,,Yes,1.0,,0.0,0.0
ID1479,I9      ,Gaming room,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,2.0,Glass,No,Yes,1.0,,0.0,0.0
ID1479,I10     ,Gaming room,0.0,Tile,A conventional ceiling,Teraso,0.0,0.0,,,No,1.0,,0.0,0.0
ID1480,I1      ,Living room,0.0,Asbestos,Wooden ceiling,Tile,1.0,12.0,Glass,Yes,Yes,5.0,,2.0,0.0
ID1480,I2      ,Bedrooms,0.0,Asbestos,A hanging ceiling,Cement,0.0,4.0,Glass,Yes,Yes,2.0,,1.0,1.0
ID1480,I3      ,Bedrooms,0.0,Asbestos,A hanging ceiling,Tile,0.0,2.0,Glass,Yes,Yes,1.0,,1.0,1.0
ID1480,I4      ,Bedrooms,0.0,Asbestos,A hanging ceiling,Cement,0.0,2.0,Glass,Yes,Yes,1.0,,0.0,0.0
ID1480,I5      ,Kitchen and/ or pantry,0.0,Asbestos,A hanging ceiling,Tile,1.0,2.0,Glass,No,Yes,2.0,,0.0,0.0
ID1480,I6      ,Bathroom and / or toilets,0.0,Asbestos,A conventional ceiling,Tile,0.0,1.0,Glass,No,No,1.0,,0.0,0.0
ID1480,I7      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,0.0,,,No,1.0,,0.0,0.0
ID1480,I8      ,Gaming room,0.0,Asbestos,Wooden ceiling,Tile,0.0,1.0,Glass,No,No,1.0,,0.0,0.0
ID1480,I9      ,Gaming room,0.0,Asbestos,Wooden ceiling,Tile,0.0,0.0,,,No,1.0,,0.0,0.0
ID1480,I10     ,Servant's Room,0.0,Metal Sheet,"No ceiling, just the roof above",Other,1.0,0.0,,,Yes,1.0,,0.0,0.0
ID1480,I11     ,Passage,0.0,Garden - Not relevant,Garden - Not relevant,Garden - Not relevant,0.0,0.0,,,Garden - Not relevant,2.0,,0.0,0.0
ID1480,IOth1  ,Other,0.0,Asbestos,Wooden ceiling,Cement,0.0,0.0,,,Garden - Not relevant,5.0,,0.0,0.0
ID1481,I1      ,Living room,0.0,Concrete,"No ceiling, the concrete slab",Tile,1.0,6.0,Glass,Yes,Yes,6.0,,1.0,0.0
ID1481,I2      ,Bedrooms,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,2.0,Glass,Yes,Yes,1.0,,1.0,0.0
ID1481,I3      ,Bedrooms,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,2.0,Glass,Yes,Yes,1.0,,1.0,0.0
ID1481,I4      ,Bedrooms,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,2.0,Glass,Yes,Yes,1.0,,1.0,0.0
ID1481,I5      ,Kitchen and/ or pantry,0.0,Concrete,"No ceiling, the concrete slab",Tile,1.0,4.0,Glass,No,Yes,1.0,,1.0,0.0
ID1481,I6      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,0.0,,,Yes,1.0,,0.0,0.0
ID1481,I7      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,0.0,,,Yes,1.0,,0.0,0.0
ID1481,I8      ,Gaming room,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,0.0,,,No,4.0,,0.0,0.0
ID1481,I9      ,Gaming room,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,0.0,,,No,0.0,,0.0,0.0
ID1481,I10     ,Passage,0.0,Garden - Not relevant,Garden - Not relevant,Garden - Not relevant,0.0,0.0,,,Garden - Not relevant,0.0,,0.0,0.0
ID1481,IOth1  ,Other,1.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,0.0,,,No,1.0,,1.0,0.0
ID1481,IOth2  ,Other,1.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,0.0,,,Yes,1.0,,1.0,0.0
ID1481,IOth3  ,Other,1.0,Concrete,"No ceiling, the concrete slab",Tile,1.0,6.0,Glass,No,No,6.0,,0.0,0.0
ID1482,I1      ,Living room,0.0,Asbestos,"No ceiling, just the roof above",Concrete,1.0,1.0,Net,No,Yes,2.0,,1.0,0.0
ID1482,I2      ,Kitchen and/ or pantry,0.0,Metal Sheet,"No ceiling, just the roof above",Concrete,0.0,1.0,Net,No,Yes,1.0,,0.0,0.0
ID1482,I3      ,Bathroom and / or toilets,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,0.0,,,No,0.0,,0.0,0.0
ID1483,I1      ,Living room,0.0,Asbestos,A conventional ceiling,Tile,1.0,8.0,Glass,Yes,Yes,7.0,,1.0,0.0
ID1483,I2      ,Bedrooms,0.0,Asbestos,A conventional ceiling,Teraso,0.0,2.0,Glass,Yes,Yes,1.0,,2.0,0.0
ID1483,I3      ,Bedrooms,1.0,Asbestos,A conventional ceiling,Teraso,0.0,2.0,Glass,Yes,Yes,1.0,,1.0,0.0
ID1483,I4      ,Kitchen and/ or pantry,0.0,Asbestos,A conventional ceiling,Teraso,1.0,2.0,Glass,Yes,Yes,1.0,,0.0,0.0
ID1483,I5      ,Kitchen and/ or pantry,0.0,Asbestos,A conventional ceiling,Teraso,0.0,2.0,Glass,Yes,Yes,1.0,,0.0,0.0
ID1483,I6      ,Bathroom and / or toilets,0.0,Asbestos,A conventional ceiling,Teraso,1.0,0.0,,,Yes,2.0,,0.0,0.0
ID1483,I7      ,Gaming room,0.0,Asbestos,A conventional ceiling,Cement,0.0,0.0,,,Yes,1.0,,0.0,0.0
ID1483,I8      ,Veranda,,,,,,,,,,,,,
ID1483,I9      ,Veranda,,,,,,,,,,,,,
ID1483,I10     ,Veranda,,,,,,,,,,,,,
ID1484,I1      ,Living room,0.0,Concrete,"No ceiling, the concrete slab",Tile,1.0,7.0,Glass,Yes,Yes,15.0,,2.0,0.0
ID1484,I2      ,Living room,0.0,Asbestos,A beamed ceiling,Tile,1.0,2.0,Glass,Yes,Yes,5.0,,1.0,0.0
ID1484,I3      ,Bedrooms,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,2.0,Glass,Yes,Yes,2.0,,1.0,0.0
ID1484,I4      ,Bedrooms,0.0,Concrete,"No ceiling, the concrete slab",Tile,1.0,2.0,Glass,Yes,Yes,2.0,,1.0,0.0
ID1484,I5      ,Bedrooms,1.0,Asbestos,A conventional ceiling,Tile,0.0,2.0,Glass,Yes,Yes,2.0,,1.0,1.0
ID1484,I6      ,Bedrooms,0.0,Asbestos,A conventional ceiling,Tile,0.0,2.0,Glass,Yes,Yes,1.0,,1.0,1.0
ID1484,I7      ,Bedrooms,0.0,Asbestos,A beamed ceiling,Tile,0.0,2.0,Glass,Yes,Yes,1.0,,1.0,1.0
ID1484,I8      ,Bedrooms,1.0,Asbestos,A beamed ceiling,Tile,0.0,2.0,Glass,Yes,Yes,1.0,,0.0,0.0
ID1484,I9      ,Kitchen and/ or pantry,0.0,Concrete,"No ceiling, the concrete slab",Tile,1.0,2.0,Glass,No,Yes,1.0,,0.0,0.0
ID1484,I10     ,Kitchen and/ or pantry,0.0,Concrete,"No ceiling, the concrete slab",Tile,1.0,2.0,Glass,Yes,Yes,1.0,,0.0,0.0
ID1484,I11     ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,2.0,Glass,No,Yes,1.0,,0.0,0.0
ID1484,I12     ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Tile,1.0,2.0,Glass,No,Yes,1.0,,0.0,0.0
ID1484,I13     ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,0.0,,,No,1.0,,0.0,0.0
ID1484,I14     ,Gaming room,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,0.0,,,Yes,3.0,,0.0,0.0
ID1484,I15     ,Gaming room,1.0,Asbestos,A beamed ceiling,Tile,0.0,0.0,,,No,3.0,,0.0,0.0
ID1484,I16     ,Passage,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,0.0,,,Yes,1.0,,0.0,0.0
ID1485,I1      ,Living room,0.0,Asbestos,"No ceiling, just the roof above",Tile,1.0,2.0,Glass,Yes,Yes,1.0,,1.0,0.0
ID1485,I2      ,Bedrooms,0.0,Asbestos,"No ceiling, just the roof above",Tile,0.0,2.0,Glass,Yes,Yes,1.0,,1.0,0.0
ID1485,I3      ,Bedrooms,0.0,Asbestos,"No ceiling, just the roof above",Tile,0.0,2.0,Glass,Yes,Yes,1.0,,1.0,0.0
ID1485,I4      ,Kitchen and/ or pantry,0.0,Asbestos,"No ceiling, just the roof above",Tile,1.0,2.0,Glass,No,Yes,1.0,,0.0,0.0
ID1485,I5      ,Bathroom and / or toilets,0.0,Asbestos,"No ceiling, just the roof above",Tile,0.0,2.0,Glass,No,Yes,1.0,,0.0,0.0
ID1485,I6      ,Gaming room,0.0,Asbestos,"No ceiling, just the roof above",Tile,0.0,0.0,,,No,1.0,,0.0,0.0
ID1486,I1      ,Living room,0.0,Concrete,"No ceiling, just the roof above",Cement,1.0,9.0,Glass,Yes,Yes,6.0,,0.0,0.0
ID1486,I2      ,Bedrooms,0.0,Concrete,"No ceiling, just the roof above",Cement,0.0,2.0,Glass,Yes,Yes,1.0,,1.0,0.0
ID1486,I3      ,Kitchen and/ or pantry,0.0,Concrete,"No ceiling, just the roof above",Cement,0.0,3.0,Glass,No,Yes,1.0,,0.0,0.0
ID1486,I4      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, just the roof above",Tile,1.0,1.0,Other,No,Yes,1.0,,0.0,0.0
ID1486,I5      ,Gaming room,0.0,Concrete,"No ceiling, just the roof above",Cement,1.0,0.0,,,No,1.0,,0.0,0.0
ID1487,I1      ,Living room,0.0,Asbestos,A conventional ceiling,Cement,1.0,6.0,Glass,Yes,Yes,1.0,,1.0,0.0
ID1487,I2      ,Bedrooms,0.0,Asbestos,A conventional ceiling,Cement,0.0,3.0,Glass,Yes,Yes,1.0,,1.0,0.0
ID1487,I3      ,Bedrooms,0.0,Asbestos,A conventional ceiling,Cement,0.0,3.0,Glass,Yes,Yes,1.0,,1.0,0.0
ID1487,I4      ,Kitchen and/ or pantry,0.0,Asbestos,"No ceiling, just the roof above",Cement,1.0,2.0,Wood,No,Yes,1.0,,0.0,0.0
ID1487,I5      ,Bathroom and / or toilets,0.0,Asbestos,"No ceiling, just the roof above",Tile,0.0,0.0,,,No,1.0,,0.0,0.0
ID1487,I6      ,Gaming room,0.0,Asbestos,"No ceiling, just the roof above",Cement,1.0,0.0,,,No,1.0,,0.0,0.0
ID1488,I1      ,Living room,0.0,Asbestos,A conventional ceiling,Tile,1.0,6.0,Glass,Yes,Yes,2.0,,0.0,0.0
ID1488,I2      ,Bedrooms,0.0,Asbestos,A conventional ceiling,Cement,0.0,0.0,,,No,1.0,,1.0,0.0
ID1488,I3      ,Bedrooms,0.0,Asbestos,A conventional ceiling,Cement,0.0,1.0,"None, it's open",No,No,1.0,,1.0,0.0
ID1488,I4      ,Kitchen and/ or pantry,0.0,Asbestos,A conventional ceiling,Cement,1.0,0.0,,,No,1.0,,0.0,0.0
ID1488,I5      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, just the roof above",Tile,0.0,1.0,Glass,No,No,1.0,,0.0,0.0
ID1488,I6      ,Gaming room,0.0,Asbestos,A conventional ceiling,Tile,0.0,0.0,,,No,1.0,,0.0,0.0
ID1488,I7      ,Gaming room,0.0,Asbestos,A conventional ceiling,Tile,1.0,0.0,,,No,1.0,,0.0,0.0
ID1489,I1      ,Living room,0.0,Asbestos,A hanging ceiling,Tile,1.0,4.0,Glass,Yes,Yes,2.0,,0.0,0.0
ID1489,I2      ,Bedrooms,0.0,Asbestos,A hanging ceiling,Tile,1.0,3.0,Glass,Yes,Yes,1.0,,1.0,0.0
ID1489,I3      ,Kitchen and/ or pantry,0.0,Asbestos,"No ceiling, just the roof above",Tile,1.0,3.0,Glass,Yes,Yes,1.0,,1.0,0.0
